,std,mean,median,max,min
SKP2 (6502),949.7377460336226,8903.0736,9073.0,10432.0,3192.0
SLAIN2 (57606),1608.4890883587711,4597.5216,4662.0,8676.0,734.0
SLAMF1 (6504),1662.2621251344235,4818.9728,4899.0,9124.0,524.0
SLAMF7 (57823),1727.12843828219,3440.0592,3321.0,8691.0,152.0
SLAMF9 (89886),1525.2916886859246,6663.0016,7006.0,9233.0,1078.0
SLBP (7884),1279.5447839879498,7935.744,8318.0,9648.0,1686.0
SLC10A4 (201780),1870.0918591204863,2914.2176,2594.0,8809.0,30.0
SLC10A7 (84068),2181.732858806245,2701.0208,2082.0,9466.0,7.0
SLC11A1 (6556),1757.524544655541,5607.5312,5929.0,8774.0,330.0
SLC11A2 (4891),1977.595424222986,4409.1056,4395.0,9339.0,222.0
SLC12A1 (6557),1836.2801308205003,3955.752,3878.0,8700.0,203.0
SLC12A2 (6558),1509.8603182583752,1367.6576,814.0,8356.0,3.0
SLC12A3 (6559),1809.0306367152434,3296.1264,3044.0,8676.0,42.0
SLC12A4 (6560),1836.9360550656083,4632.1792,4629.0,9411.0,298.0
SLC12A6 (9990),2009.2545250402877,3961.8544,3885.0,8415.0,31.0
SLC12A7 (10723),1858.468088203775,2001.688,1444.0,9197.0,9.0
SLC12A8 (84561),1759.6696753579517,5523.9072,5737.0,9435.0,16.0
SLC12A9 (56996),1921.9175751596872,3292.3088,3003.0,8603.0,29.0
SLC13A2 (9058),1935.8778309951435,4826.232,5073.0,9236.0,165.0
SLC13A5 (284111),1886.6916370522972,4841.9968,5014.0,8897.0,264.0
SLC14A1 (6563),1470.398129353111,2016.6336,1660.0,8865.0,79.0
SLC14A2 (8170),1882.3539755439606,4222.5392,4345.0,9028.0,241.0
SLC15A3 (51296),1970.207210322084,3967.9088,3934.0,9185.0,16.0
SLC16A1 (6566),2468.424605300166,4782.2,4680.0,9803.0,10.0
SLC16A10 (117247),1300.3715165940966,2019.1008,1742.0,8660.0,13.0
SLC16A11 (162515),2043.1958736605723,3430.3488,3193.0,8927.0,43.0
SLC16A13 (201232),1902.7044627150842,4559.8,4618.0,9269.0,122.0
SLC16A3 (9123),1490.7486164684387,6912.7088,7267.0,9950.0,1096.0
SLC16A5 (9121),1144.9155363024238,7704.1824,8006.0,9551.0,992.0
SLC16A6 (9120),1793.1547279585218,3525.2112,3458.0,9215.0,59.0
SLC16A8 (23539),1937.2334972815597,3243.9552,2992.0,8934.0,98.0
SLC17A6 (57084),1560.7438306371084,1987.704,1574.0,8959.0,13.0
SLC17A7 (57030),1894.7411124153407,3468.744,3286.0,8750.0,58.0
SLC17A9 (63910),2037.6185420705574,3859.7552,3793.0,8928.0,45.0
SLC18A3 (6572),1744.5142838344902,5141.8672,5329.0,8795.0,5.0
SLC18B1 (116843),1598.5487492418129,2150.1344,1769.0,8557.0,45.0
SLC19A1 (6573),2035.2435278590885,2945.184,2514.0,9232.0,29.0
SLC19A3 (80704),1765.0909199317866,5670.9344,5932.0,9102.0,308.0
SLC1A1 (6505),824.5048624508702,482.568,187.0,8744.0,2.0
SLC1A2 (6506),1830.9784236877988,4423.7584,4487.0,9024.0,39.0
SLC1A3 (6507),1416.332329396003,1690.4256,1260.0,8729.0,5.0
SLC1A5 (6510),1195.2931821062746,7676.4704,7898.0,10000.0,1976.0
SLC1A6 (6511),1922.8300509152036,4422.6864,4488.0,8869.0,295.0
SLC20A1 (6574),2092.226933596513,6278.72,6543.0,10114.0,579.0
SLC20A2 (6575),1849.127556974938,5777.9152,6062.0,9773.0,113.0
SLC22A11 (55867),1939.977641342212,4093.8416,4018.0,8894.0,21.0
SLC22A13 (9390),2105.2202347485813,4390.872,4551.0,8901.0,16.0
SLC22A15 (55356),1755.2439644398619,5089.4736,5293.0,8832.0,13.0
SLC22A17 (51310),1431.967519596547,6733.328,7066.0,9301.0,1356.0
SLC22A25 (387601),1241.5022586036437,7190.9248,7470.0,9185.0,471.0
SLC22A4 (6583),1639.7674237103072,3081.4592,2857.0,8359.0,136.0
SLC22A5 (6584),1634.7659888207634,4663.456,4788.0,9011.0,224.0
SLC22A8 (9376),1930.109626927697,3995.7296,3955.0,9229.0,24.0
SLC22A9 (114571),1727.954876733082,5187.408,5369.0,8966.0,374.0
SLC23A3 (151295),1797.0756408605505,3447.96,3395.0,9188.0,12.0
SLC25A1 (6576),2034.8085098048805,6447.7504,6943.0,9701.0,75.0
SLC25A10 (1468),789.5944608241009,8554.264,8707.0,10028.0,2011.0
SLC25A11 (8402),2089.613957382363,3591.0768,3379.0,9429.0,4.0
SLC25A12 (8604),1527.3315204613803,1789.3984,1367.0,8938.0,11.0
SLC25A13 (10165),1849.2314889552335,4187.904,4111.0,9047.0,40.0
SLC25A17 (10478),2028.9347995526857,4728.1088,4919.0,9048.0,200.0
SLC25A18 (83733),1782.4993997884412,6064.8032,6492.0,9024.0,218.0
SLC25A19 (60386),1831.8035629764818,6618.056,6977.0,10096.0,536.0
SLC25A20 (788),1797.8260061957737,5511.5872,5699.0,8935.0,21.0
SLC25A22 (79751),1543.9160715331845,6964.4352,7308.0,9435.0,79.0
SLC25A24 (29957),2068.056767004679,4235.8208,4129.0,8793.0,27.0
SLC25A25 (114789),1437.9892944164815,6884.8064,7197.0,9132.0,1400.0
SLC25A26 (115286),895.5059771593963,8695.2,8894.0,10279.0,3219.0
SLC25A27 (9481),1594.1364874857277,2938.1072,2714.0,8554.0,46.0
SLC25A28 (81894),1992.7899378753987,7051.1936,7478.0,9983.0,8.0
SLC25A29 (123096),2000.532667729093,4369.5296,4383.0,8826.0,58.0
SLC25A3 (5250),762.7961278692412,8942.16,9072.0,10185.0,2614.0
SLC25A30 (253512),1750.121951432865,3173.4592,2927.0,8673.0,30.0
SLC25A31 (83447),1648.9315179339308,3445.7888,3314.0,9086.0,142.0
SLC25A32 (81034),2064.650574987175,3147.08,2737.0,8663.0,32.0
SLC25A33 (84275),1957.3523573531406,3661.6112,3494.0,8766.0,70.0
SLC25A34 (284723),1798.4990661417703,5067.8208,5322.0,9211.0,75.0
SLC25A36 (55186),1804.5533816261745,3117.2464,2928.0,8781.0,19.0
SLC25A37 (51312),2500.1278496303817,3371.0976,2578.0,9997.0,8.0
SLC25A38 (54977),1809.034075534829,3790.3904,3689.0,8707.0,145.0
SLC25A39 (51629),1832.3843609898006,5240.3632,5436.0,9396.0,166.0
SLC25A41 (284427),2004.9016940565364,3974.2624,3756.0,9045.0,15.0
SLC25A42 (284439),1931.8420413170431,5397.4704,5663.0,8957.0,234.0
SLC25A45 (283130),1937.1726338158735,3481.136,3354.0,8633.0,121.0
SLC25A46 (91137),2065.9058308918197,2892.0416,2434.0,8893.0,25.0
SLC25A48 (153328),1723.5065320519216,6453.8,6948.0,9543.0,777.0
SLC25A5 (292),1779.7196641724324,5772.546391752578,,,
SLC25A51 (92014),2330.5307347095086,2725.3952,2066.0,9173.0,8.0
SLC25A6 (293),1524.1584982884308,1728.3676975945018,3825.0,,
SLC26A1 (10861),1989.1974840816895,3023.7904,2664.0,8741.0,5.0
SLC26A10 (65012),1718.9117720262016,6252.1424,6627.0,9426.0,433.0
SLC26A11 (284129),1991.6152139084986,4371.7408,4317.0,9081.0,176.0
SLC26A5 (375611),1846.6691490078658,4424.704,4407.0,9008.0,40.0
SLC26A7 (115111),1771.4325688448043,3235.3712,3109.0,8802.0,49.0
SLC26A8 (116369),1330.6318484724582,6889.2608,7270.0,9285.0,1385.0
SLC27A1 (376497),1849.286822018777,2524.7472,2027.0,8757.0,11.0
SLC27A2 (11001),1744.8284583231552,5675.328,6007.0,9870.0,124.0
SLC27A3 (11000),1561.6980438825767,2038.6224,1641.0,8813.0,5.0
SLC27A4 (10999),1644.030975832705,2118.2224,1736.0,9128.0,30.0
SLC27A5 (10998),1790.8778615528197,5681.168,5974.0,8776.0,600.0
SLC29A2 (3177),1823.7886764419688,5183.7504,5403.0,9226.0,631.0
SLC29A4 (222962),1680.4650705148597,6322.3408,6697.0,9030.0,126.0
SLC2A1 (6513),2071.1032557156336,7642.4912,8210.0,10303.0,9.0
SLC2A10 (81031),1901.728952144769,3342.1568,3094.0,8825.0,125.0
SLC2A11 (66035),1876.1442569351561,2320.4976,1858.0,8810.0,28.0
SLC2A12 (154091),1789.234590683244,3612.3744,3551.0,8592.0,38.0
SLC2A13 (114134),1926.2072265678091,3333.3888,3057.0,8745.0,6.0
SLC2A2 (6514),1656.283764316508,2694.6368,2354.0,8658.0,9.0
SLC2A4RG (56731),1788.9277598864376,2164.6672,1697.0,9006.0,18.0
SLC30A1 (7779),1588.3011181811164,1039.8928,382.0,8943.0,2.0
SLC30A5 (64924),1928.1956911632471,3087.8736,2945.0,8527.0,30.0
SLC30A7 (148867),1724.716442793141,5348.4928,5530.0,8986.0,170.0
SLC30A8 (169026),1322.667725392463,1370.608,971.0,8370.0,12.0
SLC30A9 (10463),2639.561299803532,5547.6896,5980.0,10097.0,46.0
SLC31A1 (1317),1779.4987697605995,6400.5248,6702.0,9570.0,578.0
SLC32A1 (140679),1934.6515582226514,3800.1712,3742.0,9126.0,42.0
SLC33A1 (9197),2821.827153274802,4492.4624,4266.0,9723.0,48.0
SLC34A1 (6569),1913.6561408854827,4410.5904,4408.0,9501.0,10.0
SLC34A3 (142680),2017.2650606865393,4239.2688,4307.0,8957.0,113.0
SLC35A1 (10559),2411.4092245981233,5036.9008,5280.0,10108.0,11.0
SLC35A2 (7355),2571.4653218567405,5167.262886597938,8854.0,,
SLC35A3 (23443),1920.5258231322869,4881.6224,5038.0,9744.0,316.0
SLC35A5 (55032),1803.1862957752853,4338.1328,4268.0,8947.0,170.0
SLC35B1 (10237),518.2554780741311,9146.5152,9242.0,10179.0,5030.0
SLC35B2 (347734),2368.12325860883,6387.4592,6974.0,10155.0,491.0
SLC35C1 (55343),1883.4832135618387,6040.384,6475.0,9718.0,138.0
SLC35D1 (23169),1792.4870007710888,6256.0656,6636.0,9335.0,132.0
SLC35E1 (79939),1951.1392307322824,3605.3376,3483.0,8627.0,80.0
SLC35E2A (9906),1367.4328183057066,6779.9008,7091.0,9345.0,125.0
SLC35E3 (55508),2044.5198260453008,4313.2768,4342.0,10504.0,70.0
SLC35F2 (54733),1824.8305568294447,4863.0544,5133.0,8978.0,312.0
SLC35F3 (148641),1902.2160406342266,3632.4768,3416.0,8957.0,24.0
SLC35G1 (159371),1807.0568355896507,4728.0,4869.0,8798.0,45.0
SLC35G3 (146861),1495.2811742277772,7064.408,7472.0,9550.0,538.0
SLC35G6 (643664),900.1766067805095,8050.5984,8249.0,9827.0,2492.0
SLC37A3 (84255),1720.4560941945836,2544.032,2175.0,8620.0,36.0
SLC38A1 (81539),2046.175893446865,4460.744,4461.0,10039.0,136.0
SLC38A10 (124565),1944.6297463923165,4450.0448,4608.0,9115.0,20.0
SLC38A11 (151258),1686.8206447527557,5814.816,6088.0,9215.0,256.0
SLC38A2 (54407),2112.30105414293,6668.416,7189.0,9873.0,115.0
SLC38A4 (55089),1664.6408956827559,2772.2352,2574.0,8729.0,23.0
SLC38A5 (92745),1696.276906982013,1976.225945017182,,,
SLC38A6 (145389),1829.366272100105,2608.7616,2278.0,8431.0,32.0
SLC39A1 (27173),2209.135537765964,3119.0768,2684.0,9456.0,2.0
SLC39A10 (57181),1319.3534015550465,8049.1168,8391.0,10209.0,1286.0
SLC39A13 (91252),2024.8924894195477,3578.1168,3416.0,9240.0,106.0
SLC39A14 (23516),1929.0651573116565,3862.016,3781.0,8825.0,7.0
SLC39A4 (55630),1372.4235717770337,1067.7856,534.0,8891.0,3.0
SLC39A5 (283375),1986.564829577132,3792.0016,3678.0,9252.0,126.0
SLC39A6 (25800),2155.8323840700436,3712.968,3319.0,9952.0,15.0
SLC39A7 (7922),332.14246357009256,10065.5456,10145.0,10553.0,8003.0
SLC39A9 (55334),2552.2531136665334,3448.3288,2944.0,9790.0,1.5
SLC3A2 (6520),1937.648219353581,7500.4848,8186.0,10003.0,2.0
SLC43A3 (29015),1720.3894963775365,2286.7408,1861.0,8626.0,13.0
SLC44A2 (57153),1886.4775556875359,4676.8704,4801.0,8884.0,113.0
SLC44A3 (126969),1719.898402884936,5780.6272,6000.0,9627.0,605.0
SLC45A1 (50651),1833.6112118705632,2970.8592,2721.0,8642.0,35.0
SLC46A2 (57864),1964.1103380437303,3933.7776,3976.0,8971.0,40.0
SLC46A3 (283537),1573.2602099103567,5195.4624,5349.0,9231.0,340.0
SLC47A1 (55244),1944.7020947877327,4274.4896,4271.0,9473.0,199.0
SLC47A2 (146802),1966.5057285188457,3893.6848,3815.0,9444.0,118.0
SLC4A1 (6521),2050.7206947152345,4189.0752,4102.0,8874.0,33.0
SLC4A1AP (22950),1527.53779499509,6692.4976,7054.0,10008.0,55.0
SLC4A2 (6522),1006.9892223088358,516.768,177.0,8102.0,2.0
SLC4A4 (8671),1274.8035699526822,1231.5952,808.0,8542.0,3.0
SLC4A5 (57835),763.301212520914,8302.2176,8436.0,9871.0,2137.0
SLC4A7 (9497),2546.125001891386,6144.528,6727.0,10049.0,3.0
SLC50A1 (55974),1773.4002370139194,2730.92,2430.0,8345.0,7.0
SLC51B (123264),1802.8757064727852,4013.7152,3998.0,8811.0,73.0
SLC52A1 (55065),1908.1669280080266,4720.0608,4795.0,8684.0,99.0
SLC52A2 (79581),1771.3159626354582,5805.464,6082.0,9493.0,3.0
SLC5A1 (6523),1791.7176028032072,4659.9632,4809.0,8629.0,199.0
SLC5A10 (125206),1717.7395632946493,2418.568,2065.0,8426.0,43.0
SLC5A2 (6524),1754.5009742227896,3130.6064,2971.0,8464.0,58.0
SLC5A3 (6526),2146.0921068149273,3503.8704,3102.0,9981.0,23.0
SLC5A5 (6528),1873.7938335448669,4794.0768,4838.0,8645.0,168.0
SLC5A6 (8884),1819.5987694995022,2821.7552,2444.0,8500.0,58.0
SLC5A8 (160728),1881.562794925047,2956.1328,2665.0,8734.0,80.0
SLC5A9 (200010),1585.6594622573139,5133.8832,5346.0,8941.0,528.0
SLC6A1 (6529),1551.595444728607,2120.024,1710.0,8726.0,15.0
SLC6A12 (6539),1977.9522806421382,4986.2224,5258.0,9123.0,98.0
SLC6A17 (388662),1789.5389491007782,5388.8928,5648.0,8918.0,374.0
SLC6A19 (340024),1441.635458705645,1408.0328,909.0,9000.0,5.5
SLC6A3 (6531),1147.1687447195982,847.3408,407.0,9966.0,2.0
SLC6A6 (6533),1242.4670624473981,6906.6256,7168.0,9049.0,1638.0
SLC6A7 (6534),1942.4936035112319,4959.3088,5188.0,8545.0,264.0
SLC6A8 (6535),2293.3927431509433,3974.8470790378005,6706.0,,
SLC6A9 (6536),1927.7156734571383,4708.784,4944.0,9263.0,150.0
SLC7A1 (6541),3097.6493119220713,4526.1696,3993.0,10147.0,53.0
SLC7A10 (56301),1833.709613147272,4045.9872,4032.0,8767.0,63.0
SLC7A11 (23657),1788.0521022925536,1365.9,645.0,9569.0,1.0
SLC7A13 (157724),1842.223815465066,4311.2944,4354.0,8759.0,225.0
SLC7A4 (6545),1338.0586454760992,1226.0192,738.0,9521.0,8.0
SLC7A5 (8140),1187.146013280893,8298.2168,8544.0,10444.5,2848.0
SLC7A6 (9057),1974.8308057056693,3684.3376,3540.0,8842.0,42.0
SLC7A6OS (84138),293.0509895358634,9933.512,9974.0,10476.0,7593.0
SLC7A9 (11136),1878.5973859989404,3064.9728,2891.0,8765.0,67.0
SLC8A2 (6543),1749.7073225850352,2277.1328,1892.0,8951.0,7.0
SLC9A3 (6550),1822.9194509231193,6086.6112,6497.0,9393.0,730.0
SLC9A3R1 (9368),1841.7475869095579,4132.0848,4078.0,9390.0,28.0
SLC9A4 (389015),1741.4881025926634,2373.6784,1972.0,8396.0,53.0
SLC9A5 (6553),1815.9109673800865,3530.1248,3326.0,8525.0,198.0
SLC9A6 (10479),1678.6128310135334,2046.9089347079039,5308.0,,
SLC9B1 (150159),804.6035427559243,8180.3168,8366.0,9524.0,1030.0
SLCO4A1 (28231),1893.655503818894,4254.3872,4204.0,9248.0,97.0
SLF1 (84250),2242.8749847415675,2976.056,2413.0,9105.0,22.0
SLF2 (55719),1801.4621009129337,2497.064,2121.0,8922.0,47.0
SLFN12 (55106),1730.120090614729,3117.264,2891.0,8877.0,3.0
SLFN12L (100506736),1842.1605135414454,2936.6064,2671.0,9012.0,105.0
SLFNL1 (200172),1803.5965852194845,5393.3904,5726.0,8884.0,314.0
SLIRP (81892),1849.9230285747788,6174.6144,6602.0,9464.0,111.0
SLK (9748),1869.550304247741,4431.5056,4474.0,9290.0,21.0
SLMAP (7871),1605.2418869457424,7044.2272,7460.0,9469.0,745.0
SLTM (79811),2309.749179564187,3469.4816,3119.0,8864.0,7.0
SLU7 (10569),277.65567838786524,10026.9496,10074.0,10504.0,7737.0
SLURP1 (57152),1944.724969777712,3813.416,3722.0,9027.0,115.0
SLURP2 (432355),1479.8756262847885,1858.2352,1468.0,8704.0,13.0
SLX1A (548593),1780.7988596665664,6841.456,7313.0,9499.0,52.0
SLX4 (84464),1812.9488736522394,6288.8208,6721.0,9424.0,583.0
SMAD4 (4089),2059.2677905853593,2315.0848,1663.0,8433.0,2.0
SMAD6 (4091),1915.5400355540096,5307.5632,5591.0,9461.0,302.0
SMAD7 (4092),2451.803142658219,2822.8928,2080.0,9758.0,10.0
SMAD9 (4093),1729.7224776291093,4185.912,4195.0,8990.0,130.0
SMAGP (57228),892.1568544738169,7910.3504,8120.0,9545.0,1792.0
SMARCA2 (6595),2029.7183356482412,1119.9808,331.0,9729.0,6.0
SMARCA4 (6597),2572.296505970033,7014.8576,8049.0,10272.0,2.0
SMARCA5 (8467),2006.2505075644378,7551.016,8312.0,9858.0,28.0
SMARCAD1 (56916),1429.866797073895,1561.0912,1096.0,8664.0,4.0
SMARCAL1 (50485),1848.8043431405563,1657.5344,1039.0,9973.0,8.0
SMARCB1 (6598),836.84735720839,9590.2096,9799.0,10485.0,3175.0
SMARCC1 (6599),1841.638307009863,6943.56,7485.0,9822.0,81.0
SMARCC2 (6601),1964.161438038361,3305.7584,2955.0,9467.0,97.0
SMARCD1 (6602),2908.862688317752,5004.856,5402.0,9653.0,5.0
SMARCD2 (6603),2199.338099412686,4151.3792,4096.0,9527.0,67.0
SMARCE1 (6605),1743.1636013339037,8425.8032,9016.0,10188.0,18.0
SMC1A (8243),409.4997597541763,10173.930412371134,10404.0,,
SMC1B (27127),1521.0274042744418,1667.0288,1182.0,8510.0,27.0
SMC2 (10592),217.12802219676053,10217.5224,10252.0,10546.0,8757.0
SMC3 (9126),274.1348459407785,9914.8048,9948.0,10466.0,8149.0
SMC4 (10051),338.494816509568,9914.5488,9949.0,10505.5,6323.0
SMC5 (23137),756.1397530337555,8847.5872,9023.0,10385.0,2646.0
SMC6 (79677),919.1366759419071,8671.8864,8861.0,10081.0,303.0
SMCHD1 (23347),2405.7401797463817,3818.2624,3494.0,9828.0,2.0
SMCO4 (56935),2029.770208671478,4289.2176,4295.0,8894.0,56.0
SMCR8 (140775),1396.2862391284557,6922.0352,7231.0,9588.0,1028.0
SMDT1 (91689),1757.4320198954629,2540.0688,2158.0,8457.0,57.0
SMG1 (23049),213.0621329655886,10098.1904,10128.0,10526.0,8937.0
SMG5 (23381),357.2635010601329,9618.6864,9658.0,10475.0,5434.0
SMG6 (23293),515.6634971804374,9704.3344,9832.0,10526.0,4084.0
SMG7 (9887),1951.897358854344,7926.8608,8611.0,10252.0,103.0
SMG8 (55181),1374.1031195618993,7640.3344,8027.0,9582.0,965.0
SMG9 (56006),2019.7410210032072,5313.088,5637.0,8708.0,134.0
SMIM1 (388588),1892.6330051043324,2926.4736,2588.0,9146.0,3.0
SMIM12 (113444),1841.8638738196837,3284.3888,3073.0,8498.0,53.0
SMIM15 (643155),1719.263530443434,2781.3216,2526.0,8745.0,23.0
SMIM17 (147670),1913.6229318715366,3761.176,3505.0,8792.0,4.0
SMIM19 (114926),1337.485188315782,1568.1168,1218.0,8625.0,12.0
SMIM2 (79024),1499.716515901144,2003.4768,1694.0,8407.0,25.0
SMIM29 (221491),1533.1124546005365,2626.5568,2368.0,8604.0,81.0
SMIM4 (440957),1603.2687447628152,1939.5744,1499.0,8417.0,2.0
SMIM5 (643008),1814.568514861923,4949.152,5100.0,9519.0,236.0
SMIM7 (79086),1515.9664181721312,6979.808,7395.0,9445.0,291.0
SMN2 (6607),338.6162215509409,9912.3256,9943.0,10538.0,7901.0
SMNDC1 (10285),323.44575625756113,9576.5584,9606.0,10321.0,7697.0
SMPD1 (6609),1784.5883968407004,5832.0256,6157.0,9513.0,35.0
SMPD2 (6610),1598.3365696520805,1903.1392,1359.0,8454.0,47.0
SMPD3 (55512),1673.4597886154363,6041.2176,6344.0,9106.0,119.0
SMPD4 (55627),2188.440434272538,3588.736,3310.0,9266.0,19.0
SMR3A (26952),1975.6467470069074,2516.1056,2081.0,8765.0,11.0
SMR3B (10879),1609.5216801863041,5779.4208,6042.0,8848.0,843.0
SMS (6611),1938.0582008066192,4820.3247422680415,7282.0,,
SMTN (6525),2003.0372613096522,5339.1088,5736.0,9045.0,94.0
SMU1 (55234),113.06661504821632,10444.3392,10485.0,10557.5,9915.0
SMUG1 (23583),1075.8001239435341,7958.6624,8253.0,9602.0,1533.0
SMURF1 (57154),2048.082091422394,5395.8,5642.0,9175.0,70.0
SMURF2 (64750),1802.1831300170215,5909.5392,6219.0,9216.0,527.0
SMYD1 (150572),1797.1646146695946,3142.9952,2942.0,8740.0,44.0
SMYD5 (10322),1982.8289584833078,4676.8976,4750.0,9184.0,117.0
SNAI1 (6615),1894.526886441911,1765.2432,1078.0,8855.0,4.0
SNAI2 (6591),2668.345494878033,3730.1904,3276.0,9846.0,15.0
SNAP23 (8773),1886.8658779883287,8496.3824,9214.0,10527.5,1466.0
SNAP29 (9342),1633.2272979076638,7361.2272,7819.0,10139.0,647.0
SNAP91 (9892),1723.9958061954464,4137.7696,4163.0,9566.0,492.0
SNAPC1 (6617),187.62205021853143,10312.9024,10366.0,10559.0,8878.0
SNAPC2 (6618),236.0616167987524,10045.8688,10077.0,10534.5,9008.0
SNAPC3 (6619),285.5048666835646,10048.2432,10089.0,10551.5,8677.0
SNAPC4 (6621),525.6721103013912,9256.7456,9346.0,10312.0,3209.0
SNAPC5 (10302),203.8577477411702,10239.384,10283.0,10549.0,8863.0
SNAPIN (23557),1955.6620637929689,5397.8688,5593.0,9043.0,43.0
SNCB (6620),1470.2807536152006,1603.0272,1131.0,8941.0,20.0
SNED1 (25992),1701.652593401711,5923.4448,6205.0,9013.0,131.0
SNF8 (11267),340.66616000765174,9549.9424,9582.0,10483.0,7238.0
SNIP1 (79753),324.7923336533669,9553.736,9593.0,10385.0,7287.0
SNORC (389084),1792.4546909153983,5009.9024,5237.0,9709.0,340.0
SNRNP200 (23020),83.1368497395432,10499.1208,10527.5,10560.5,10051.0
SNRNP25 (79622),183.14981067421283,10245.5248,10284.0,10535.0,9295.0
SNRNP27 (11017),226.0756979307413,9991.6648,10021.0,10520.5,8880.0
SNRNP35 (11066),280.1867052154459,9839.1696,9869.0,10394.0,7779.0
SNRNP40 (9410),456.15107470987545,9423.9024,9466.0,10355.0,6605.0
SNRNP48 (154007),961.4312289951786,8520.9024,8751.0,10052.0,1892.0
SNRNP70 (6625),238.48056811663037,9946.7936,9965.0,10462.0,9114.0
SNRPA (6626),1539.876317082908,7844.7168,8322.0,9912.0,29.0
SNRPA1 (6627),125.76537654880033,10409.2712,10448.0,10549.0,9855.0
SNRPB (6628),137.6173764604098,10420.5128,10468.0,10558.0,9558.0
SNRPB2 (6629),2524.252591969882,7618.4032,8577.0,10390.0,60.0
SNRPC (6631),237.159521203421,9978.9696,10015.0,10451.0,8975.0
SNRPD1 (6632),92.31613214301254,10495.3744,10529.5,10561.5,9939.0
SNRPD2 (6633),153.90071828858888,10331.96,10372.0,10547.0,9591.0
SNRPD3 (6634),316.346724274133,9784.0064,9835.0,10436.0,7517.0
SNRPE (6635),209.77183926523108,10346.5584,10392.0,10558.0,6711.0
SNRPF (6636),108.39427052225261,10448.8216,10486.0,10560.5,9886.0
SNRPG (6637),182.35280927015617,10262.3216,10298.0,10541.5,9330.0
SNRPN (6638),2105.215636676607,2936.2256,2573.0,8713.0,1.0
SNTB2 (6645),1897.4004088157985,4881.6128,5064.0,8604.0,133.0
SNU13 (4809),226.98032559040928,10149.552,10198.0,10510.0,8795.0
SNUPN (10073),460.2267773107581,9459.6592,9546.0,10363.0,6514.0
SNURF (8926),1710.0261075379926,2647.64,2272.0,8659.0,44.0
SNW1 (22938),195.8823850668742,10164.5384,10196.0,10508.0,9260.0
SNX1 (6642),1866.7994566156572,3151.9088,2920.0,8674.0,38.0
SNX12 (29934),1772.3125252183033,5469.57560137457,7343.0,,
SNX16 (64089),1500.0327039904914,2315.0272,2040.0,8823.0,90.0
SNX17 (9784),1766.6050870017648,6154.3536,6490.0,9347.0,52.0
SNX18 (112574),1826.6393615725447,2888.9888,2538.0,8700.0,43.0
SNX21 (90203),1906.0379463734148,3249.9712,2953.0,8805.0,17.0
SNX22 (79856),1557.5413455729613,6104.5728,6445.0,9056.0,309.0
SNX27 (81609),2199.8134674126936,3024.984,2647.0,9295.0,19.0
SNX31 (169166),1738.0596875694016,2758.9968,2545.0,8782.0,64.0
SNX32 (254122),1470.6527506780528,6876.088,7215.0,9667.0,288.0
SNX4 (8723),1799.4704422419848,3234.6688,3021.0,8587.0,40.0
SNX5 (27131),1858.5304730116266,4659.0576,4870.0,8441.0,122.0
SNX9 (51429),1788.1992250004773,2439.7264,1948.0,8822.0,50.0
SOAT2 (8435),1811.2572036798229,3345.7584,3208.0,9090.0,85.0
SOCS2 (8835),1589.9428923658284,2337.7264,2014.0,8845.0,54.0
SOCS3 (9021),2615.9120610189893,6110.0536,6442.0,10266.0,1.5
SOCS4 (122809),1801.9896006273818,3588.208,3427.0,8546.0,76.0
SOCS5 (9655),1895.7053609875463,4448.0896,4495.0,8835.0,35.0
SOCS7 (30837),1816.1179584953259,3580.0688,3468.0,8939.0,68.0
SOD1 (6647),277.8250902973271,10271.8584,10342.0,10561.0,7425.0
SOD2 (6648),1151.2428159841556,9225.6352,9502.0,10537.0,486.0
SOGA3 (387104),1806.0848869436213,3561.512,3323.0,8847.0,161.0
SOHLH1 (402381),1908.2159250005332,5052.5008,5156.0,9181.0,256.0
SOHLH2 (54937),1222.2963658769086,1292.4624,905.0,8708.0,27.0
SON (6651),368.66369319058674,9811.3464,9857.0,10526.0,7646.0
SORT1 (6272),1876.837795845134,3121.0432,2870.0,8704.0,53.0
SOS1 (6654),2007.5929693553742,6564.8128,6999.0,10484.0,249.0
SOS2 (6655),1765.1046233653235,3164.0592,2890.0,8613.0,63.0
SOWAHA (134548),1588.7284045004878,1969.2016,1535.0,8539.0,20.0
SOWAHB (345079),1949.7791813473095,4746.0368,4899.0,9063.0,125.0
SOWAHC (65124),1738.318265048147,5812.7136,6171.0,8889.0,548.0
SOX1 (6656),1339.2019579757766,878.9808,411.0,10020.0,2.0
